SMILES,title,i_i_glide_lignum,docking_status,message,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,BPA_CID232446__prepared_state_031,32,Done,,5.385,-9.12,grid,-9.123,-5.019,-0.32,-0.0,-2.479,-25.7,-3.434,0.4957,0.0,-47.86,-29.14,0.9958
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,BPA_CID232446__prepared_state_031,32,Done,,5.385,-8.438,grid,-8.441,-4.25,-0.2908,-0.0,-2.479,-31.03,-2.436,0.4957,0.0,-47.11,-33.47,8.289
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,BPA_CID232446__prepared_state_031,32,Done,,5.385,-8.38,grid,-8.383,-4.755,0.0,-0.0,-2.479,-31.14,-0.5858,0.4957,0.0,-46.97,-31.72,4.827
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.844,grid,-8.846,-3.915,-0.32,-0.0,-2.848,-31.8,-6.003,0.7277,0.0,-56.44,-37.8,2.59
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.844,grid,-8.846,-3.913,-0.32,-0.0,-2.848,-31.81,-6.016,0.7277,0.0,-56.08,-37.83,3.355
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.703,grid,-8.705,-3.899,-0.32,-0.0,-2.848,-31.86,-5.154,0.7277,0.0,-55.2,-37.01,2.855
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.703,grid,-8.706,-3.916,-0.32,-0.0,-2.848,-31.81,-5.059,0.7277,0.0,-54.6,-36.87,3.763
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.322,grid,-8.325,-3.901,-0.32,-0.0,-2.771,-30.39,-3.606,0.7277,0.0,-51.62,-34.0,2.285
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.097,grid,-8.099,-4.056,0.0,-0.0,-2.848,-32.28,-2.06,0.7277,0.0,-51.6,-34.34,1.98
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.097,grid,-8.1,-4.06,0.0,-0.0,-2.848,-32.35,-2.015,0.7277,0.0,-51.43,-34.36,2.369
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.083,grid,-8.085,-4.078,0.0,-0.0,-2.848,-31.74,-1.995,0.7277,0.0,-51.19,-33.73,1.524
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.193,grid,-8.195,-3.679,-0.32,-0.0,-2.757,-29.08,-4.752,0.7277,0.0,-50.93,-33.83,2.742
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.222,grid,-8.224,-3.916,-0.32,-0.0,-2.69,-30.46,-3.353,0.7277,0.0,-50.79,-33.81,3.095
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.244,grid,-8.246,-3.648,-0.32,-0.0,-2.766,-28.76,-5.348,0.7277,0.0,-50.71,-34.1,3.963
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.19,grid,-8.192,-3.747,-0.32,-0.0,-2.689,-29.0,-4.762,0.7277,0.0,-50.66,-33.76,3.127
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.121,grid,-8.123,-3.654,-0.32,-0.0,-2.709,-28.46,-4.97,0.7277,0.0,-50.31,-33.43,2.857
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.058,grid,-8.061,-3.644,-0.32,-0.0,-2.617,-28.22,-5.314,0.7277,0.0,-50.23,-33.53,2.929
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-8.047,grid,-8.05,-3.653,-0.32,-0.0,-2.53,-27.09,-6.13,0.7277,0.0,-49.27,-33.22,4.172
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-7.999,grid,-8.002,-3.797,-0.32,-0.0,-2.671,-28.38,-3.483,0.7277,0.0,-49.19,-31.87,1.416
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-7.706,grid,-7.708,-4.041,0.0,-0.0,-2.715,-32.87,-0.2487,0.7277,0.0,-49.08,-33.11,2.806
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-7.549,grid,-7.551,-3.745,0.0,-0.0,-2.848,-30.95,-0.9212,0.7277,0.0,-48.84,-31.87,0.0963
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-7.51,grid,-7.513,-3.745,0.0,-0.0,-2.829,-30.84,-0.8293,0.7277,0.0,-48.49,-31.67,0.2167
CC(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID608116__prepared_state_032,33,Done,,2.62,-7.542,grid,-7.544,-3.684,0.0,-0.0,-2.77,-30.17,-2.06,0.7277,0.0,-48.2,-32.23,2.049
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-8.64,grid,-8.644,-4.872,-0.32,-0.0,-2.322,-25.01,-3.519,0.6484,0.0,-36.05,-28.53,4.655
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-8.644,grid,-8.648,-4.862,-0.32,-0.0,-2.252,-26.02,-3.748,0.6484,0.0,-35.69,-29.76,7.842
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-7.644,grid,-7.648,-4.852,0.0,-0.0,-2.299,-27.36,1.483,0.6484,0.0,-32.78,-25.87,3.61
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-7.813,grid,-7.817,-4.836,0.0,-0.0,-2.329,-28.14,0.709,0.6484,0.0,-32.52,-27.43,7.628
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-7.725,grid,-7.729,-4.866,0.0,-0.0,-2.262,-28.32,1.112,0.6484,0.0,-32.44,-27.21,7.127
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-7.647,grid,-7.651,-4.834,0.0,-0.0,-2.239,-27.99,1.157,0.6484,0.0,-31.64,-26.83,7.81
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-3.599,grid,-3.603,-1.191,0.0,-0.0,-1.429,-22.61,-3.334,0.6484,0.0,-29.73,-25.95,0.6412
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-8.417,grid,-8.421,-5.459,0.0,-0.0,-2.329,-22.57,-1.014,0.6484,0.0,-25.78,-23.59,14.8
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-8.352,grid,-8.356,-5.434,0.0,-0.0,-2.329,-22.24,-0.8572,0.6484,0.0,-25.53,-23.1,14.18
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-3.081,grid,-3.085,-0.5111,-0.32,-0.0,-1.429,-19.46,-3.334,0.6484,0.0,-25.17,-22.79,2.265
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-8.348,grid,-8.351,-5.458,0.0,-0.0,-2.329,-21.46,-0.9319,0.6484,0.0,-25.03,-22.39,13.74
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-8.273,grid,-8.276,-5.405,0.0,-0.0,-2.329,-22.14,-0.5549,0.6484,0.0,-24.81,-22.69,14.62
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-7.113,grid,-7.117,-4.343,-0.03797,-0.0,-2.324,-16.52,-1.562,0.6484,0.0,-23.92,-18.08,4.523
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-2.499,grid,-2.503,-0.693,0.0,-0.0,-1.429,-19.94,-0.2159,0.6484,0.0,-22.57,-20.15,0.8713
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-2.48,grid,-2.484,-0.4093,-0.1558,-0.0,-1.429,-14.94,-2.604,0.6484,0.0,-20.01,-17.55,0.7318
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-7.726,grid,-7.73,-5.184,0.0,-0.0,-2.329,-16.62,-0.2245,0.6484,0.0,-19.72,-16.84,11.83
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-6.881,grid,-6.885,-4.467,0.0,-0.0,-2.329,-13.21,-0.5091,0.6484,0.0,-19.4,-13.72,4.324
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-7.796,grid,-7.8,-5.248,-0.005775,-0.0,-2.329,-11.15,-2.05,0.6484,0.0,-17.6,-13.2,8.963
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-6.503,grid,-6.506,-4.603,0.0,-0.0,-2.175,-11.78,1.419,0.6484,0.0,-17.22,-10.36,1.094
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,BPA_CID623849__prepared_state_033,34,Done,,3.435,-2.457,grid,-2.461,-0.3118,-0.16,-0.0,-1.429,-9.806,-4.785,0.6484,0.0,-16.78,-14.59,1.226
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-10.69,grid,-10.69,-6.112,-0.32,-0.0,-1.947,-44.69,-4.734,0.6335,0.0,-68.7,-49.42,3.626
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-10.78,grid,-10.78,-6.24,-0.32,-0.0,-1.947,-44.13,-4.699,0.6335,0.0,-68.27,-48.83,3.662
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-10.56,grid,-10.57,-5.991,-0.32,-0.0,-1.947,-44.06,-4.918,0.6335,0.0,-67.94,-48.98,3.766
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-10.84,grid,-10.84,-6.1,-0.32,-0.0,-1.947,-42.77,-6.46,0.6335,0.0,-65.94,-49.23,9.348
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-10.74,grid,-10.74,-6.087,-0.32,-0.0,-1.947,-41.44,-6.327,0.6335,0.0,-64.21,-47.77,9.477
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-9.939,grid,-9.941,-6.323,0.0,-0.0,-1.947,-46.8,0.2365,0.6335,0.0,-63.31,-46.56,5.715
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-10.57,grid,-10.57,-5.99,-0.32,-0.0,-1.947,-36.81,-7.386,0.6335,0.0,-63.19,-44.2,3.713
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-10.63,grid,-10.63,-6.122,-0.32,-0.0,-1.947,-37.46,-6.672,0.6335,0.0,-63.14,-44.13,3.918
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-9.897,grid,-9.899,-6.287,0.0,-0.0,-1.947,-46.39,0.1416,0.6335,0.0,-62.24,-46.25,7.054
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-9.642,grid,-9.644,-6.117,0.0,-0.0,-1.947,-45.11,0.2738,0.6335,0.0,-59.57,-44.83,8.57
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-9.097,grid,-9.099,-5.805,0.0,-0.0,-1.947,-40.76,0.3798,0.6335,0.0,-55.0,-40.38,6.644
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-9.244,grid,-9.246,-5.953,0.0,-0.0,-1.947,-39.98,0.1289,0.6335,0.0,-54.98,-39.85,6.222
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-8.533,grid,-8.535,-5.592,0.0,-0.0,-1.947,-32.12,-0.1584,0.6335,0.0,-47.64,-32.28,2.946
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-9.665,grid,-9.666,-5.848,-0.32,-0.0,-1.947,-23.81,-6.63,0.6335,0.0,-46.07,-30.44,6.86
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-8.422,grid,-8.424,-5.672,0.0,-0.0,-1.947,-28.44,-0.113,0.6335,0.0,-44.99,-28.55,0.3565
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-8.623,grid,-8.625,-5.823,0.0,-0.0,-1.947,-28.47,-0.4352,0.6335,0.0,-44.85,-28.91,2.134
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-9.046,grid,-9.048,-5.719,-0.32,-0.0,-1.947,-19.54,-4.791,0.6335,0.0,-41.13,-24.33,2.1
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-8.469,grid,-8.471,-6.044,0.0,-0.0,-1.947,-19.46,-0.9368,0.6335,0.0,-35.19,-20.4,3.83
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-8.243,grid,-8.245,-5.941,0.0,-0.0,-1.947,-18.85,-0.3249,0.6335,0.0,-33.95,-19.18,2.972
CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1,BPA_CID630355__prepared_state_034,35,Done,,4.687,-7.973,grid,-7.975,-5.661,0.0,-0.0,-1.947,-17.97,-0.6809,0.6335,0.0,-33.12,-18.66,2.524
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-9.09,grid,-9.149,-4.962,-0.3125,-0.0,-2.405,-42.3,-2.585,1.034,0.0,-68.9,-44.89,0.5777
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-9.077,grid,-9.136,-4.967,-0.3047,-0.0,-2.402,-42.31,-2.54,1.034,0.0,-68.8,-44.85,0.6344
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-9.054,grid,-9.113,-4.958,-0.2959,-0.0,-2.416,-42.04,-2.5,1.034,0.0,-68.41,-44.54,0.6602
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-8.862,grid,-8.92,-4.891,-0.32,-0.0,-2.323,-43.31,-1.7,1.034,0.0,-68.04,-45.01,1.329
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-8.614,grid,-8.673,-4.948,0.0,-0.0,-2.421,-42.43,-1.444,1.034,0.0,-66.61,-43.87,0.5954
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-8.707,grid,-8.766,-4.658,-0.2971,-0.0,-2.425,-41.06,-2.441,1.034,0.0,-66.54,-43.51,0.4913
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-8.457,grid,-8.516,-4.88,0.0,-0.0,-2.377,-43.75,-0.702,1.034,0.0,-66.43,-44.45,1.285
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-8.413,grid,-8.472,-4.871,0.0,-0.0,-2.375,-43.74,-0.4827,1.034,0.0,-66.05,-44.22,1.36
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-8.642,grid,-8.701,-4.598,-0.32,-0.0,-2.426,-41.57,-2.083,1.034,0.0,-65.91,-43.66,1.716
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-8.465,grid,-8.524,-4.509,-0.18,-0.0,-2.484,-41.11,-2.193,1.034,0.0,-65.36,-43.3,1.151
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-8.566,grid,-8.625,-5.033,0.0,-0.0,-2.434,-43.89,0.01309,1.034,0.0,-64.97,-43.87,3.635
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-8.332,grid,-8.391,-4.65,0.0,-0.0,-2.428,-41.28,-1.885,1.034,0.0,-64.77,-43.17,1.374
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-8.328,grid,-8.387,-4.853,0.0,-0.0,-2.376,-42.99,-0.2766,1.034,0.0,-64.55,-43.27,1.988
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-8.081,grid,-8.14,-4.469,0.0,-0.0,-2.5,-42.27,-0.6108,1.034,0.0,-63.67,-42.88,1.663
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-7.694,grid,-7.753,-4.517,0.0,-0.0,-2.162,-41.41,-0.2505,1.034,0.0,-61.76,-41.66,1.0
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-7.939,grid,-7.998,-4.719,0.0,-0.0,-2.276,-42.04,0.4351,1.034,0.0,-61.75,-41.61,2.202
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-7.588,grid,-7.647,-4.466,0.0,-0.0,-2.083,-39.91,-0.9074,1.034,0.0,-60.66,-40.82,0.9398
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-7.596,grid,-7.655,-4.216,0.0,-0.0,-2.381,-39.54,-0.7611,1.034,0.0,-60.42,-40.3,0.4229
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-7.545,grid,-7.604,-4.471,0.0,-0.0,-2.132,-40.84,0.04872,1.034,0.0,-60.14,-40.79,1.697
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,BPA_CID833466__prepared_state_035,36,Done,,5.172,-7.534,grid,-7.593,-4.471,0.0,-0.0,-2.14,-40.85,0.1741,1.034,0.0,-60.08,-40.67,1.536
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-7.783,grid,-7.96,-4.134,-0.32,-0.0,-2.35,-38.63,-2.041,1.081,0.0,-59.87,-40.67,0.7833
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-7.798,grid,-7.975,-4.124,-0.32,-0.0,-2.396,-38.75,-1.857,1.081,0.0,-59.84,-40.61,0.7988
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-7.604,grid,-7.782,-4.038,-0.32,-0.0,-2.268,-39.04,-1.896,1.081,0.0,-59.52,-40.94,1.142
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-7.095,grid,-7.272,-3.934,0.0,-0.0,-2.411,-38.05,-0.7063,1.081,0.0,-56.26,-38.76,0.8081
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-7.392,grid,-7.57,-3.741,-0.32,-0.0,-2.251,-36.05,-3.573,1.081,0.0,-55.32,-39.62,5.863
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-7.691,grid,-7.868,-3.924,-0.3162,-0.0,-2.582,-35.14,-2.463,1.081,0.0,-55.12,-37.61,3.711
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-7.278,grid,-7.456,-4.032,0.0,-0.0,-2.502,-39.65,-0.1336,1.081,0.0,-54.91,-39.79,6.465
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-6.988,grid,-7.166,-4.049,0.0,-0.0,-2.409,-38.83,1.023,1.081,0.0,-54.78,-37.81,1.343
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-7.173,grid,-7.351,-4.072,0.0,-0.0,-2.48,-38.07,0.1593,1.081,0.0,-54.55,-37.91,2.912
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-6.861,grid,-7.038,-3.769,0.0,-0.0,-2.448,-37.51,-0.175,1.081,0.0,-54.45,-37.68,1.112
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-6.673,grid,-6.85,-3.768,0.0,-0.0,-2.246,-37.71,-0.2149,1.081,0.0,-54.31,-37.92,0.9532
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-6.963,grid,-7.141,-3.827,0.0,-0.0,-2.462,-36.39,-0.7509,1.081,0.0,-54.08,-37.14,1.274
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-7.248,grid,-7.425,-4.021,0.0,-0.0,-2.538,-40.22,0.4263,1.081,0.0,-54.0,-39.79,8.14
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-7.675,grid,-7.853,-3.973,-0.2708,-0.0,-2.589,-34.94,-2.365,1.081,0.0,-53.94,-37.3,5.378
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-6.89,grid,-7.067,-3.89,0.0,-0.0,-2.407,-37.99,0.3184,1.081,0.0,-53.82,-37.67,2.501
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-7.017,grid,-7.194,-3.841,0.0,-0.0,-2.588,-38.13,0.3996,1.081,0.0,-53.72,-37.73,3.427
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-6.736,grid,-6.914,-3.729,0.0,-0.0,-2.308,-38.35,-0.2647,1.081,0.0,-52.95,-38.62,5.364
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-7.024,grid,-7.201,-4.045,0.0,-0.0,-2.415,-39.18,0.9142,1.081,0.0,-52.77,-38.27,6.448
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-6.9,grid,-7.078,-3.716,0.0,-0.0,-2.573,-37.46,0.02492,1.081,0.0,-52.65,-37.44,4.414
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BPA_CID2054598__prepared_state_036,37,Done,,4.978,-6.019,grid,-6.196,-4.053,-0.32,-0.0,-0.4611,-37.93,-3.644,1.081,0.0,-52.4,-41.58,8.87
C=CCOc1ccc(S(=O)(=O)c2ccc([O-])cc2)cc1,BPA_CID2054598__prepared_state_037,38,Done,,3.386,-6.334,grid,-7.135,-3.851,0.0,-0.0,-2.504,-37.99,0.2161,1.087,0.0,-54.24,-37.78,1.792
C=CCOc1ccc(S(=O)(=O)c2ccc([O-])cc2)cc1,BPA_CID2054598__prepared_state_037,38,Done,,3.386,-6.748,grid,-7.549,-4.099,0.0,-0.0,-2.546,-35.79,-1.348,1.087,0.0,-54.2,-37.13,2.593
C=CCOc1ccc(S(=O)(=O)c2ccc([O-])cc2)cc1,BPA_CID2054598__prepared_state_037,38,Done,,3.386,-6.296,grid,-7.097,-4.023,0.0,-0.0,-2.375,-37.7,0.6583,1.087,0.0,-54.02,-37.04,0.574
